race_id,DriverNumber,Abbreviation,DriverId,TeamName,TeamId,Position,GridPosition,q_pos,Status,Points,Laps,is_winner,year,race_number,race_name,track_type,wet_race,strategy_risk,driver_avg_finish,team_avg_finish,driver_recent_form,is_dnf,dnf_rate
2020-Austrian Grand Prix,23,ALB,albon,Red Bull Racing,red_bull,13,4,5,Electronics,0.0,67.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,10.509818451278251,10.509818451278251,1,0.0
2020-Austrian Grand Prix,77,BOT,bottas,Mercedes,mercedes,1,1,1,Finished,25.0,71.0,1,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,10.509818451278251,10.509818451278251,0,0.0
2020-Austrian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,7,12,12,Finished,6.0,71.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,10.509818451278251,10.509818451278251,0,0.0
2020-Austrian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,9,18,18,Finished,2.0,71.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,10.509818451278251,10.509818451278251,0,0.0
2020-Austrian Grand Prix,8,GRO,grosjean,Haas F1 Team,haas,16,15,15,Brakes,0.0,49.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,10.509818451278251,10.509818451278251,1,0.0
2020-Austrian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,4,5,2,Finished,12.0,71.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,1.0,10.509818451278251,0,0.0
2020-Austrian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,17,16,16,Brakes,0.0,24.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,16.0,10.509818451278251,1,0.0
2020-Austrian Grand Prix,26,KVY,kvyat,AlphaTauri,alphatauri,12,13,13,Suspension,0.0,69.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,7.0,10.509818451278251,1,0.0
2020-Austrian Grand Prix,6,LAT,latifi,Williams,williams,11,20,20,Finished,0.0,71.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,10.509818451278251,10.509818451278251,0,0.0
2020-Austrian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,2,7,7,Finished,18.0,71.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,10.509818451278251,10.509818451278251,0,0.0
2020-Austrian Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,20,2,3,Electronics,0.0,11.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,13.0,10.509818451278251,1,0.0
2020-Austrian Grand Prix,4,NOR,norris,McLaren,mclaren,3,3,4,Finished,16.0,71.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,10.509818451278251,10.509818451278251,0,0.0
2020-Austrian Grand Prix,31,OCO,ocon,Renault,renault,8,14,14,Finished,4.0,71.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,10.509818451278251,10.509818451278251,0,0.0
2020-Austrian Grand Prix,11,PER,perez,Racing Point,racing_point,6,6,6,Finished,8.0,71.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,10.509818451278251,10.509818451278251,0,0.0
2020-Austrian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,14,19,19,Wheel,0.0,53.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,9.0,10.509818451278251,1,0.0
2020-Austrian Grand Prix,3,RIC,ricciardo,Renault,renault,19,10,10,Overheating,0.0,17.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,8.0,10.509818451278251,1,0.0
2020-Austrian Grand Prix,63,RUS,russell,Williams,williams,15,17,17,Fuel pressure,0.0,49.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,11.0,10.509818451278251,1,0.0
2020-Austrian Grand Prix,55,SAI,sainz,McLaren,mclaren,5,8,8,Finished,10.0,71.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,3.0,10.509818451278251,0,0.0
2020-Austrian Grand Prix,18,STR,stroll,Racing Point,racing_point,18,9,9,Engine,0.0,20.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,6.0,10.509818451278251,1,0.0
2020-Austrian Grand Prix,5,VET,vettel,Ferrari,ferrari,10,11,11,Finished,1.0,71.0,0,2020,1,Austrian Grand Prix,permanent,0,0,10.509818451278251,2.0,10.509818451278251,0,0.0
2020-Styrian Grand Prix,23,ALB,albon,Red Bull Racing,red_bull,4,6,7,Finished,12.0,71.0,0,2020,2,Styrian Grand Prix,permanent,0,0,13.0,16.5,13.0,0,1.0
2020-Styrian Grand Prix,77,BOT,bottas,Mercedes,mercedes,2,4,4,Finished,18.0,71.0,0,2020,2,Styrian Grand Prix,permanent,0,0,1.0,2.5,1.0,0,0.0
2020-Styrian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,15,7,8,+1 Lap,0.0,70.0,0,2020,2,Styrian Grand Prix,permanent,0,0,7.0,9.5,7.0,0,0.0
2020-Styrian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,14,19,19,+1 Lap,0.0,70.0,0,2020,2,Styrian Grand Prix,permanent,0,0,9.0,11.5,9.0,0,0.0
2020-Styrian Grand Prix,8,GRO,grosjean,Haas F1 Team,haas,13,0,20,+1 Lap,0.0,70.0,0,2020,2,Styrian Grand Prix,permanent,0,0,16.0,16.5,16.0,0,1.0
2020-Styrian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,1,1,1,Finished,25.0,71.0,1,2020,2,Styrian Grand Prix,permanent,0,0,4.0,2.3333333333333335,4.0,0,0.0
2020-Styrian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,12,15,15,+1 Lap,0.0,70.0,0,2020,2,Styrian Grand Prix,permanent,0,0,17.0,15.333333333333334,17.0,0,1.0
2020-Styrian Grand Prix,26,KVY,kvyat,AlphaTauri,alphatauri,10,13,14,+1 Lap,1.0,70.0,0,2020,2,Styrian Grand Prix,permanent,0,0,12.0,11.333333333333334,12.0,0,1.0
2020-Styrian Grand Prix,6,LAT,latifi,Williams,williams,17,18,18,+2 Laps,0.0,69.0,0,2020,2,Styrian Grand Prix,permanent,0,0,11.0,13.0,11.0,0,0.0
2020-Styrian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,19,14,11,Collision damage,0.0,4.0,0,2020,2,Styrian Grand Prix,permanent,0,0,2.0,6.0,2.0,1,0.0
2020-Styrian Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,3,2,2,Finished,15.0,71.0,0,2020,2,Styrian Grand Prix,permanent,0,0,20.0,12.333333333333334,20.0,0,1.0
2020-Styrian Grand Prix,4,NOR,norris,McLaren,mclaren,5,9,6,Finished,10.0,71.0,0,2020,2,Styrian Grand Prix,permanent,0,0,3.0,4.0,3.0,0,0.0
2020-Styrian Grand Prix,31,OCO,ocon,Renault,renault,18,5,5,Overheating,0.0,25.0,0,2020,2,Styrian Grand Prix,permanent,0,0,8.0,13.5,8.0,1,0.0
2020-Styrian Grand Prix,11,PER,perez,Racing Point,racing_point,6,17,17,Finished,8.0,71.0,0,2020,2,Styrian Grand Prix,permanent,0,0,6.0,12.0,6.0,0,0.0
2020-Styrian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,11,16,16,+1 Lap,0.0,70.0,0,2020,2,Styrian Grand Prix,permanent,0,0,14.0,12.333333333333334,14.0,0,1.0
2020-Styrian Grand Prix,3,RIC,ricciardo,Renault,renault,8,8,9,Finished,4.0,71.0,0,2020,2,Styrian Grand Prix,permanent,0,0,19.0,15.0,19.0,0,1.0
2020-Styrian Grand Prix,63,RUS,russell,Williams,williams,16,11,12,+2 Laps,0.0,69.0,0,2020,2,Styrian Grand Prix,permanent,0,0,15.0,14.333333333333334,15.0,0,1.0
2020-Styrian Grand Prix,55,SAI,sainz,McLaren,mclaren,9,3,3,+1 Lap,3.0,70.0,0,2020,2,Styrian Grand Prix,permanent,0,0,5.0,4.333333333333333,5.0,0,0.0
2020-Styrian Grand Prix,18,STR,stroll,Racing Point,racing_point,7,12,13,Finished,6.0,71.0,0,2020,2,Styrian Grand Prix,permanent,0,0,18.0,10.0,18.0,0,1.0
2020-Styrian Grand Prix,5,VET,vettel,Ferrari,ferrari,20,10,10,Collision damage,0.0,1.0,0,2020,2,Styrian Grand Prix,permanent,0,0,10.0,10.333333333333334,10.0,1,0.0
2020-Hungarian Grand Prix,23,ALB,albon,Red Bull Racing,red_bull,5,13,13,Finished,10.0,70.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,8.5,10.0,8.5,0,0.5
2020-Hungarian Grand Prix,77,BOT,bottas,Mercedes,mercedes,3,2,2,Finished,15.0,70.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,1.5,2.0,1.5,0,0.0
2020-Hungarian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,20,10,10,Engine,0.0,15.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,11.0,11.0,11.0,1,0.0
2020-Hungarian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,17,19,19,+1 Lap,0.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,11.5,12.0,11.5,0,0.0
2020-Hungarian Grand Prix,8,GRO,grosjean,Haas F1 Team,haas,16,0,18,+1 Lap,0.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,14.5,14.5,14.5,0,0.5
2020-Hungarian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,1,1,1,Finished,26.0,70.0,1,2020,3,Hungarian Grand Prix,permanent,0,0,2.5,2.2,2.5,0,0.0
2020-Hungarian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,10,0,16,+1 Lap,1.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,14.5,14.8,14.5,0,0.5
2020-Hungarian Grand Prix,26,KVY,kvyat,AlphaTauri,alphatauri,12,17,17,+1 Lap,0.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,11.0,12.8,11.0,0,0.5
2020-Hungarian Grand Prix,6,LAT,latifi,Williams,williams,19,15,15,+5 Laps,0.0,65.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,14.0,14.75,14.0,0,0.0
2020-Hungarian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,11,6,6,+1 Lap,0.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,10.5,12.75,10.5,0,0.5
2020-Hungarian Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,2,7,7,Finished,18.0,70.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,11.5,9.0,11.5,0,0.5
2020-Hungarian Grand Prix,4,NOR,norris,McLaren,mclaren,13,8,8,+1 Lap,0.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,4.0,5.5,4.0,0,0.0
2020-Hungarian Grand Prix,31,OCO,ocon,Renault,renault,14,14,14,+1 Lap,0.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,13.0,13.25,13.0,0,0.5
2020-Hungarian Grand Prix,11,PER,perez,Racing Point,racing_point,7,4,4,+1 Lap,6.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,6.0,9.25,6.0,0,0.0
2020-Hungarian Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,15,20,20,+1 Lap,0.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,12.5,13.0,12.5,0,0.5
2020-Hungarian Grand Prix,3,RIC,ricciardo,Renault,renault,8,11,11,+1 Lap,4.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,13.5,13.4,13.5,0,0.5
2020-Hungarian Grand Prix,63,RUS,russell,Williams,williams,18,12,12,+1 Lap,0.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,15.5,15.6,15.5,0,0.5
2020-Hungarian Grand Prix,55,SAI,sainz,McLaren,mclaren,9,9,9,+1 Lap,2.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,7.0,7.0,7.0,0,0.0
2020-Hungarian Grand Prix,18,STR,stroll,Racing Point,racing_point,4,3,3,Finished,12.0,70.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,12.5,8.8,12.5,0,0.5
2020-Hungarian Grand Prix,5,VET,vettel,Ferrari,ferrari,6,5,5,+1 Lap,8.0,69.0,0,2020,3,Hungarian Grand Prix,permanent,0,0,15.0,12.4,15.0,0,0.5
2020-British Grand Prix,23,ALB,albon,Red Bull Racing,red_bull,8,12,12,Finished,4.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,7.333333333333333,7.833333333333333,7.333333333333333,0,0.3333333333333333
2020-British Grand Prix,77,BOT,bottas,Mercedes,mercedes,11,2,2,Finished,0.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,2.0,2.0,2.0,0,0.0
2020-British Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,7,11,11,Finished,6.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,14.0,12.666666666666666,14.0,0,0.3333333333333333
2020-British Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,14,15,17,Finished,0.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,13.333333333333334,13.333333333333334,13.333333333333334,0,0.0
2020-British Grand Prix,8,GRO,grosjean,Haas F1 Team,haas,16,17,19,Finished,0.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,15.0,14.0,15.0,0,0.3333333333333333
2020-British Grand Prix,44,HAM,hamilton,Mercedes,mercedes,1,1,1,Finished,25.0,52.0,1,2020,4,British Grand Prix,permanent,0,0,2.0,3.2857142857142856,2.0,0,0.0
2020-British Grand Prix,27,HUL,hulkenberg,Racing Point,racing_point,20,13,13,Power Unit,0.0,0.0,0,2020,4,British Grand Prix,permanent,0,0,10.509818451278251,8.0,10.509818451278251,1,0.0
2020-British Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,19,14,16,Collision,0.0,1.0,0,2020,4,British Grand Prix,permanent,0,0,13.0,14.285714285714286,13.0,1,0.3333333333333333
2020-British Grand Prix,26,KVY,kvyat,AlphaTauri,alphatauri,18,19,14,Accident,0.0,11.0,0,2020,4,British Grand Prix,permanent,0,0,11.333333333333334,11.857142857142858,11.333333333333334,1,0.3333333333333333
2020-British Grand Prix,6,LAT,latifi,Williams,williams,15,18,20,Finished,0.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,15.666666666666666,16.0,15.666666666666666,0,0.0
2020-British Grand Prix,16,LEC,leclerc,Ferrari,ferrari,3,4,4,Finished,15.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,10.666666666666666,11.333333333333334,10.666666666666666,0,0.3333333333333333
2020-British Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,2,3,3,Finished,19.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,8.333333333333334,7.857142857142857,8.333333333333334,0,0.3333333333333333
2020-British Grand Prix,4,NOR,norris,McLaren,mclaren,5,5,5,Finished,10.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,7.0,7.333333333333333,7.0,0,0.0
2020-British Grand Prix,31,OCO,ocon,Renault,renault,6,9,9,Finished,8.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,13.333333333333334,12.5,13.333333333333334,0,0.3333333333333333
2020-British Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,17,16,18,+1 Lap,0.0,51.0,0,2020,4,British Grand Prix,permanent,0,0,13.333333333333334,13.428571428571429,13.333333333333334,0,0.3333333333333333
2020-British Grand Prix,3,RIC,ricciardo,Renault,renault,4,8,8,Finished,12.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,11.666666666666666,11.571428571428571,11.666666666666666,0,0.3333333333333333
2020-British Grand Prix,63,RUS,russell,Williams,williams,12,20,15,Finished,0.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,16.333333333333332,15.857142857142858,16.333333333333332,0,0.3333333333333333
2020-British Grand Prix,55,SAI,sainz,McLaren,mclaren,13,7,7,Finished,0.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,7.666666666666667,7.0,7.666666666666667,0,0.0
2020-British Grand Prix,18,STR,stroll,Racing Point,racing_point,9,6,6,Finished,2.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,9.666666666666666,9.714285714285714,9.666666666666666,0,0.3333333333333333
2020-British Grand Prix,5,VET,vettel,Ferrari,ferrari,10,10,10,Finished,1.0,52.0,0,2020,4,British Grand Prix,permanent,0,0,12.0,10.142857142857142,12.0,0,0.3333333333333333
2020-70th Anniversary Grand Prix,23,ALB,albon,Red Bull Racing,red_bull,5,9,9,Finished,10.0,52.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,7.5,7.125,7.5,0,0.25
2020-70th Anniversary Grand Prix,77,BOT,bottas,Mercedes,mercedes,3,1,1,Finished,15.0,52.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,4.25,3.0,4.25,0,0.0
2020-70th Anniversary Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,11,7,7,Finished,0.0,52.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,12.25,12.625,12.25,0,0.25
2020-70th Anniversary Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,17,19,19,+1 Lap,0.0,51.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,13.5,13.875,13.5,0,0.0
2020-70th Anniversary Grand Prix,8,GRO,grosjean,Haas F1 Team,haas,16,13,14,+1 Lap,0.0,51.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,15.25,14.875,15.25,0,0.25
2020-70th Anniversary Grand Prix,44,HAM,hamilton,Mercedes,mercedes,2,2,2,Finished,19.0,52.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,1.75,3.0,1.75,0,0.0
2020-70th Anniversary Grand Prix,27,HUL,hulkenberg,Racing Point,racing_point,7,3,3,Finished,6.0,52.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,20.0,9.625,20.0,0,1.0
2020-70th Anniversary Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,20,17,17,Retired,0.0,43.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,14.5,15.0,14.5,1,0.5
2020-70th Anniversary Grand Prix,26,KVY,kvyat,AlphaTauri,alphatauri,10,16,16,Finished,1.0,52.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,13.0,12.444444444444445,13.0,0,0.5
2020-70th Anniversary Grand Prix,6,LAT,latifi,Williams,williams,19,18,18,+1 Lap,0.0,51.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,15.5,15.375,15.5,0,0.0
2020-70th Anniversary Grand Prix,16,LEC,leclerc,Ferrari,ferrari,4,8,8,Finished,12.0,52.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,8.75,10.125,8.75,0,0.25
2020-70th Anniversary Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,1,4,4,Finished,25.0,52.0,1,2020,5,70th Anniversary Grand Prix,permanent,0,0,6.75,6.888888888888889,6.75,0,0.25
2020-70th Anniversary Grand Prix,4,NOR,norris,McLaren,mclaren,9,10,10,Finished,2.0,52.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,6.5,7.75,6.5,0,0.0
2020-70th Anniversary Grand Prix,31,OCO,ocon,Renault,renault,8,14,11,Finished,4.0,52.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,11.5,10.625,11.5,0,0.25
2020-70th Anniversary Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,15,20,20,+1 Lap,0.0,51.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,14.25,14.222222222222221,14.25,0,0.25
2020-70th Anniversary Grand Prix,3,RIC,ricciardo,Renault,renault,14,5,5,+1 Lap,0.0,51.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,9.75,10.333333333333334,9.75,0,0.25
2020-70th Anniversary Grand Prix,63,RUS,russell,Williams,williams,18,15,15,+1 Lap,0.0,51.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,15.25,15.777777777777779,15.25,0,0.25
2020-70th Anniversary Grand Prix,55,SAI,sainz,McLaren,mclaren,13,12,13,Finished,0.0,52.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,9.0,7.888888888888889,9.0,0,0.0
2020-70th Anniversary Grand Prix,18,STR,stroll,Racing Point,racing_point,6,6,6,Finished,8.0,52.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,9.5,9.333333333333334,9.5,0,0.25
2020-70th Anniversary Grand Prix,5,VET,vettel,Ferrari,ferrari,12,11,12,Finished,0.0,52.0,0,2020,5,70th Anniversary Grand Prix,permanent,0,0,11.5,9.444444444444445,11.5,0,0.25
2020-Spanish Grand Prix,23,ALB,albon,Red Bull Racing,red_bull,8,6,6,+1 Lap,4.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,7.0,6.3,7.0,0,0.2
2020-Spanish Grand Prix,77,BOT,bottas,Mercedes,mercedes,3,2,2,Finished,16.0,66.0,0,2020,6,Spanish Grand Prix,permanent,0,0,4.0,2.9,4.0,0,0.0
2020-Spanish Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,9,10,10,+1 Lap,2.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,12.0,12.2,12.0,0,0.2
2020-Spanish Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,16,20,20,+1 Lap,0.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,14.2,14.3,14.2,0,0.0
2020-Spanish Grand Prix,8,GRO,grosjean,Haas F1 Team,haas,19,17,17,+2 Laps,0.0,64.0,0,2020,6,Spanish Grand Prix,permanent,0,0,15.4,15.5,15.4,0,0.2
2020-Spanish Grand Prix,44,HAM,hamilton,Mercedes,mercedes,1,1,1,Finished,25.0,66.0,1,2020,6,Spanish Grand Prix,permanent,0,0,1.8,2.909090909090909,1.8,0,0.0
2020-Spanish Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,15,16,16,+1 Lap,0.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,15.6,15.818181818181818,15.6,0,0.6
2020-Spanish Grand Prix,26,KVY,kvyat,AlphaTauri,alphatauri,12,12,12,+1 Lap,0.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,12.4,11.909090909090908,12.4,0,0.4
2020-Spanish Grand Prix,6,LAT,latifi,Williams,williams,18,19,19,+2 Laps,0.0,64.0,0,2020,6,Spanish Grand Prix,permanent,0,0,16.2,16.0,16.2,0,0.0
2020-Spanish Grand Prix,16,LEC,leclerc,Ferrari,ferrari,20,9,9,Electronics,0.0,38.0,0,2020,6,Spanish Grand Prix,permanent,0,0,7.8,9.7,7.8,1,0.2
2020-Spanish Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,2,3,3,Finished,18.0,66.0,0,2020,6,Spanish Grand Prix,permanent,0,0,5.6,6.454545454545454,5.6,0,0.2
2020-Spanish Grand Prix,4,NOR,norris,McLaren,mclaren,10,8,8,+1 Lap,1.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,7.0,8.4,7.0,0,0.0
2020-Spanish Grand Prix,31,OCO,ocon,Renault,renault,13,15,15,+1 Lap,0.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,10.8,10.7,10.8,0,0.2
2020-Spanish Grand Prix,11,PER,perez,Racing Point,racing_point,5,4,4,+1 Lap,10.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,6.333333333333333,9.0,6.333333333333333,0,0.0
2020-Spanish Grand Prix,7,RAI,raikkonen,Alfa Romeo Racing,alfa,14,14,14,+1 Lap,0.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,14.4,14.454545454545455,14.4,0,0.2
2020-Spanish Grand Prix,3,RIC,ricciardo,Renault,renault,11,13,13,+1 Lap,0.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,10.6,10.909090909090908,10.6,0,0.2
2020-Spanish Grand Prix,63,RUS,russell,Williams,williams,17,18,18,+1 Lap,0.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,15.8,16.181818181818183,15.8,0,0.2
2020-Spanish Grand Prix,55,SAI,sainz,McLaren,mclaren,6,7,7,+1 Lap,8.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,9.8,8.545454545454545,9.8,0,0.0
2020-Spanish Grand Prix,18,STR,stroll,Racing Point,racing_point,4,5,5,+1 Lap,12.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,8.8,8.636363636363637,8.8,0,0.2
2020-Spanish Grand Prix,5,VET,vettel,Ferrari,ferrari,7,11,11,+1 Lap,6.0,65.0,0,2020,6,Spanish Grand Prix,permanent,0,0,11.6,10.636363636363637,11.6,0,0.2
2020-Belgian Grand Prix,23,ALB,albon,Red Bull Racing,red_bull,6,5,5,Finished,8.0,44.0,0,2020,7,Belgian Grand Prix,permanent,0,0,7.166666666666667,6.083333333333333,6.0,0,0.16666666666666666
2020-Belgian Grand Prix,77,BOT,bottas,Mercedes,mercedes,2,2,2,Finished,18.0,44.0,0,2020,7,Belgian Grand Prix,permanent,0,0,3.8333333333333335,2.75,4.4,0,0.0
2020-Belgian Grand Prix,10,GAS,gasly,AlphaTauri,alphatauri,8,12,12,Finished,4.0,44.0,0,2020,7,Belgian Grand Prix,permanent,0,0,11.5,11.916666666666666,12.4,0,0.16666666666666666
2020-Belgian Grand Prix,99,GIO,giovinazzi,Alfa Romeo Racing,alfa,18,18,18,Accident,0.0,9.0,0,2020,7,Belgian Grand Prix,permanent,0,0,14.5,14.416666666666666,15.6,1,0.0
2020-Belgian Grand Prix,8,GRO,grosjean,Haas F1 Team,haas,15,17,17,Finished,0.0,44.0,0,2020,7,Belgian Grand Prix,permanent,0,0,16.0,15.75,16.0,0,0.16666666666666666
2020-Belgian Grand Prix,44,HAM,hamilton,Mercedes,mercedes,1,1,1,Finished,25.0,44.0,1,2020,7,Belgian Grand Prix,permanent,0,0,1.6666666666666667,2.6923076923076925,1.2,0,0.0
2020-Belgian Grand Prix,20,MAG,kevin_magnussen,Haas F1 Team,haas,17,20,20,Finished,0.0,44.0,0,2020,7,Belgian Grand Prix,permanent,0,0,15.5,15.692307692307692,15.2,0,0.5
2020-Belgian Grand Prix,26,KVY,kvyat,AlphaTauri,alphatauri,11,11,11,Finished,0.0,44.0,0,2020,7,Belgian Grand Prix,permanent,0,0,12.333333333333334,11.615384615384615,12.4,0,0.3333333333333333
2020-Belgian Grand Prix,6,LAT,latifi,Williams,williams,16,19,19,Finished,0.0,44.0,0,2020,7,Belgian Grand Prix,permanent,0,0,16.5,16.25,17.6,0,0.0
2020-Belgian Grand Prix,16,LEC,leclerc,Ferrari,ferrari,14,13,13,Finished,0.0,44.0,0,2020,7,Belgian Grand Prix,permanent,0,0,9.833333333333334,10.333333333333334,11.4,0,0.3333333333333333
2020-Belgian Grand Prix,33,VER,max_verstappen,Red Bull Racing,red_bull,3,3,3,Finished,15.0,44.0,0,2020,7,Belgian Grand Prix,permanent,0,0,5.0,6.076923076923077,2.0,0,0.16666666666666666
2020-Belgian Grand Prix,4,NOR,norris,McLaren,mclaren,7,10,10,Finished,6.0,44.0,0,2020,7,Belgian Grand Prix,permanent,0,0,7.5,8.333333333333334,8.4,0,0.0
2020-Belgian Grand Prix,31,OCO,ocon,Renault,renault,5,6,6,Finished,10.0,44.0,0,2020,7,Belgian Grand Prix,permanent,0,0,11.166666666666666,10.916666666666666,11.8,0,0.16666666666666666
